"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute"
"411","Fauske Chat3","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 3","Group Call","24203","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"412","Fauske Chat4","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 4","Group Call","24204","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"413","Fauske Parrot","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","Parrot","Private Call","242997","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"414","Fauske South/Eas","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","NO South/East","Group Call","2421","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"415","Fauske Central","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","NO Central","Group Call","2426","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"416","Fauske West","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","NO West","Group Call","2424","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","255","255","0","0"
"417","Fauske North","434.95000","432.95000","D-Digital","Turbo","12.5K","Off","Off","NO North","Group Call","2429","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"418","Narvik lokal","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","242950 Narvik","Group Call","242950","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"419","Narvik 242","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"420","Narvik Chat1","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 1","Group Call","24201","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"421","Narvik Chat2","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 2","Group Call","24202","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"422","Narvik Chat3","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 3","Group Call","24203","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"423","Narvik Chat4","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 4","Group Call","24204","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"424","Narvik Parrot","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","Parrot","Private Call","242997","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"425","Narvik south/Eas","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","NO South/East","Group Call","2421","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"426","Narvik Central","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","NO Central","Group Call","2426","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"427","Narvik West","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","NO West","Group Call","2424","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"428","Narvik North","434.75000","432.75000","D-Digital","Turbo","12.5K","Off","Off","NO North","Group Call","2429","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"429","Verdal lokal","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","242444 Verdal","Group Call","242444","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"430","Verdal 242","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"431","Verdal Chat 1","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 1","Group Call","24201","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"432","Verdal Chat 2","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 2","Group Call","24202","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"433","Verdal Chat 3","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 3","Group Call","24203","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"434","Verdal Chat 4","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 4","Group Call","24204","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"435","Verdal Parrot","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","Parrot","Private Call","242997","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"436","Verdal SouthEast","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","NO South/East","Group Call","2421","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"437","Verdal Central","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","NO Central","Group Call","2426","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"438","Verdal West","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","NO West","Group Call","2424","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"439","Verdal North","434.60000","432.60000","D-Digital","Turbo","12.5K","Off","Off","NO North","Group Call","2429","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"440","Forbord lokal","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","242440 Forbord","Group Call","242440","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"441","Forbord 242","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"442","Forbord Chat 1","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 1","Group Call","24201","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"443","Forbord Chat 2","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 2","Group Call","24202","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"444","Forbord Chat 3","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 3","Group Call","24203","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"445","Forbord Chat 4","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 4","Group Call","24204","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"446","Forbord Parrot","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","Parrot","Private Call","242997","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"447","Forbord SouthEas","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","NO South/East","Group Call","2421","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"448","Forbord Central","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","NO Central","Group Call","2426","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"449","Forbord West","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","NO West","Group Call","2424","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"450","Forbord North","434.67500","432.67500","D-Digital","Turbo","12.5K","Off","Off","NO North","Group Call","2429","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"451","Mistberget lokal","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","242105 Mistberge","Group Call","242105","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"452","Mistberget 242","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","242 Norway","Group Call","242","Master","Always","Carrier","Off","1","1","1","Off","1","1","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"453","Mistberget Chat1","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 1","Group Call","24201","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"454","Mistberget Chat2","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 2","Group Call","24202","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"455","Mistberget Chat3","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 3","Group Call","24203","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"456","Mistberget Chat4","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","Norway Chat 4","Group Call","24204","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
"457","Mistberget Parro","434.87500","432.87500","D-Digital","Turbo","12.5K","Off","Off","Parrot","Private Call","242997","Master","Always","Carrier","Off","1","1","1","Off","1","2","None","Mistberget","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0"
